index,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,country,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,voted,married,familysize,ASD,nerdiness
12670,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,USA,11,86,123,2.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,2.0,1,2.0,1.0,16,1.0,7.0,5.0,2.0,1.0,1.0,2.0,1
12671,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,USA,3,125,299,5.0,4.0,5.0,4.0,5.0,1.0,3.0,2.0,3.0,5.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3.0,1,1.0,1.0,43,1.0,10.0,2.0,2.0,2.0,1.0,2.0,1
12672,3.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,,6,72,112,3.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2.0,3,2.0,1.0,17,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1
12673,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,USA,13,147,210,1.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1.0,2,2.0,1.0,17,1.0,2.0,1.0,2.0,,2.0,2.0,0
12674,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,GBR,35,104,182,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,3.0,2,2.0,1.0,23,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0
12675,4.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,USA,24,113,173,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1.0,2,2.0,2.0,14,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1
12676,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,USA,6,160,225,1.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,1,2.0,1.0,18,2.0,1.0,,2.0,1.0,2.0,2.0,1
12677,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,USA,2,90,247,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3.0,2,2.0,1.0,22,1.0,9.0,1.0,2.0,1.0,3.0,2.0,0
12678,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,1.0,1.0,5.0,5.0,5.0,USA,124,61544,83,5.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,3.0,3,2.0,1.0,28,1.0,4.0,1.0,2.0,1.0,4.0,2.0,0
12679,3.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,5.0,1.0,1.0,5.0,3.0,3.0,ISR,2,93,173,3.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,4.0,3,2.0,2.0,28,2.0,9.0,2.0,1.0,2.0,2.0,2.0,0
12680,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,USA,6,101,125,2.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3.0,2,2.0,1.0,25,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1
12681,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,USA,7,120,181,1.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,1,2.0,1.0,17,1.0,7.0,1.0,2.0,1.0,7.0,2.0,1
12682,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,5.0,1.0,5.0,CAN,7,138,172,2.0,1.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2.0,2,2.0,2.0,24,1.0,10.0,1.0,1.0,3.0,5.0,2.0,0
12683,2.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,3.0,5.0,1.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,USA,2,96,143,3.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4.0,3,2.0,1.0,28,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0
12684,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,ESP,3,87,146,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,3,1.0,2.0,18,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1
12685,5.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,5.0,USA,22,139,114,4.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,3,2.0,1.0,19,3.0,5.0,1.0,2.0,2.0,7.0,2.0,0
12686,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,USA,23,148,225,2.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1.0,1,2.0,1.0,18,1.0,7.0,1.0,2.0,1.0,3.0,2.0,0
12687,2.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,ITA,7049,67,98,3.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2.0,2,2.0,2.0,18,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0
12688,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,USA,2,89,207,1.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,3,1.0,1.0,22,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1
12689,4.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,3.0,3.0,1.0,5.0,5.0,2.0,5.0,AUS,17,124,271,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3.0,2,1.0,1.0,21,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1
12690,4.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,POL,21,71,66,1.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,3,2.0,2.0,16,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0
12691,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,NOR,83,111,152,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1.0,2,2.0,2.0,13,2.0,12.0,2.0,2.0,1.0,1.0,2.0,0
12692,1.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,USA,2,117,221,5.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,3.0,2,2.0,2.0,13,1.0,9.0,1.0,2.0,1.0,3.0,2.0,0
12693,2.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,USA,1,80,157,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,1,2.0,1.0,62,1.0,6.0,1.0,2.0,2.0,3.0,2.0,0
12694,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,3.0,IDN,992,80,145,1.0,1.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,3,2.0,2.0,18,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1
12695,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,PHL,13,108,179,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,2,2.0,2.0,17,1.0,6.0,3.0,2.0,1.0,4.0,2.0,0
12696,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,USA,2,95,140,5.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2,2.0,1.0,20,1.0,3.0,1.0,1.0,1.0,,2.0,1
12697,4.0,4.0,1.0,4.0,5.0,2.0,4.0,5.0,5.0,1.0,3.0,5.0,2.0,4.0,3.0,2.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,5.0,CAN,8,195,292,5.0,4.0,4.0,3.0,5.0,2.0,3.0,1.0,4.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4.0,3,1.0,1.0,39,1.0,6.0,1.0,2.0,1.0,1.0,2.0,0
12698,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,DNK,33,118,146,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,3,1.0,1.0,50,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1
12699,2.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,1.0,5.0,5.0,2.0,4.0,USA,29,152,154,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2.0,3,2.0,1.0,18,1.0,4.0,1.0,2.0,1.0,2.0,2.0,0
12700,4.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,GBR,2,145,340,3.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2.0,1,2.0,2.0,24,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0
12701,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,IND,3,80,106,4.0,1.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,2,2.0,2.0,17,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1
12702,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,MEX,17,113,204,2.0,3.0,1.0,3.0,5.0,5.0,3.0,5.0,4.0,1.0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3.0,3,2.0,2.0,26,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1
12703,4.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,5.0,3.0,1.0,5.0,4.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,1.0,3.0,5.0,5.0,2.0,5.0,USA,27,111,161,4.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4.0,3,2.0,2.0,37,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1
12704,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,USA,2,74,158,4.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,1.0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,4.0,1,2.0,1.0,30,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0
12705,3.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,USA,1,114,273,3.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,3.0,1,1.0,1.0,25,1.0,4.0,1.0,1.0,1.0,8.0,2.0,0
12706,5.0,2.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,ROU,14,153,224,4.0,3.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2.0,0,3.0,2.0,15,,1.0,5.0,2.0,1.0,1.0,2.0,1
12707,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,USA,14,106,125,1.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1.0,3,2.0,2.0,17,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0
12708,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,,1.0,3.0,USA,2,171,161,5.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.0,2,2.0,1.0,22,3.0,7.0,1.0,1.0,1.0,4.0,2.0,0
12709,5.0,2.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,4.0,USA,3,821,127,1.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3.0,3,2.0,1.0,20,1.0,2.0,4.0,2.0,1.0,,2.0,0
12710,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,3.0,2.0,IND,27,233,251,2.0,1.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,2.0,3,2.0,2.0,21,1.0,8.0,1.0,1.0,1.0,3.0,2.0,0
12711,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,1.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,4.0,USA,2,91,153,3.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4.0,3,2.0,1.0,27,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0
12712,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,USA,1,103,232,2.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,3.0,2,1.0,1.0,21,1.0,6.0,1.0,1.0,1.0,4.0,1.0,0
12713,4.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,CAN,8,94,141,2.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,4.0,2,2.0,1.0,18,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1
12714,1.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,5.0,IRL,7,204,283,3.0,1.0,5.0,1.0,5.0,3.0,5.0,2.0,5.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,2,1.0,1.0,62,1.0,1.0,1.0,2.0,2.0,5.0,2.0,0
12715,5.0,3.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,5.0,,5.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,USA,15,115,479,3.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3.0,2,2.0,1.0,68,1.0,12.0,1.0,1.0,3.0,3.0,2.0,1
12716,1.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,USA,2,137,469,3.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,5.0,2.0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,2.0,3,1.0,1.0,30,1.0,4.0,1.0,1.0,2.0,3.0,2.0,0
12717,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,USA,1818,58,14276,5.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,3.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,2,2.0,1.0,27,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1
12718,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,USA,3,71,166,2.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,1.0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3.0,2,2.0,1.0,18,1.0,7.0,1.0,2.0,1.0,2.0,2.0,0
12719,5.0,4.0,5.0,5.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,USA,153,208,195,,,,,,,,,,,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,3,2.0,2.0,21,1.0,10.0,1.0,,1.0,,2.0,0
12720,4.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,3.0,USA,375,106,157,3.0,2.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1.0,2,3.0,1.0,16,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1
12721,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,ITA,3,160,152,3.0,3.0,5.0,3.0,5.0,3.0,4.0,1.0,4.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,4.0,3,2.0,2.0,26,1.0,12.0,1.0,2.0,1.0,,2.0,0
12722,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,4.0,CAN,1702,82,79,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2.0,3,1.0,1.0,21,1.0,7.0,2.0,1.0,1.0,2.0,2.0,0
12723,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,4.0,5.0,4.0,5.0,USA,15,64,128,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,2,1.0,1.0,46,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1
12724,5.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,USA,6,86,116,3.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,2.0,3,1.0,1.0,21,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1
12725,5.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,DEU,3,103,146,1.0,5.0,5.0,2.0,4.0,5.0,5.0,1.0,3.0,3.0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4.0,1,2.0,2.0,52,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1
12726,4.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,USA,3,90,120,1.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1.0,2,2.0,1.0,14,2.0,,4.0,2.0,1.0,2.0,2.0,1
12727,4.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,5.0,3.0,1.0,5.0,NLD,13,160,273,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2,2.0,,21,1.0,6.0,1.0,1.0,2.0,3.0,2.0,0
